"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","ExternalReference","DistributionChannel","Culture","X1_neu_vale","X1_neu_arou","X1_neu_feel","X1_neu_desc","X2_hap_vale","X2_hap_arou","X2_hap_feel","X2_hap_desc","X3_han_vale","X3_han_arou","X3_han_feel","X3_han_desc","X4_neu_vale","X4_neu_arou","X4_neu_feel","X4_neu_desc","X5_han_vale","X5_han_arou","X5_han_feel","X5_han_desc","X6_hap_vale","X6_hap_arou","X6_hap_feel","X6_hap_desc","X7_han_vale","X7_han_arou","X7_han_feel","X7_han_desc","X8_hap_vale","X8_hap_arou","X8_hap_feel","X8_hap_desc","X9_han_vale","X9_han_arou","X9_han_feel","X9_han_desc","X10_hap_vale","X10_hap_arou","X10_hap_feel","X10_hap_desc","X11_neu_vale","X11_neu_arou","X11_neu_feel","X11_neu_desc","X12_hap_vale","X12_hap_arou","X12_hap_feel","X12_hap_desc","X13_neu_vale","X13_neu_arou","X13_neu_feel","X13_neu_desc","X14_neu_vale","X14_neu_arou","X14_neu_feel","X14_neu_desc","X15_han_vale","X15_han_arou","X15_han_feel","X15_han_desc","X16_han_vale","X16_han_arou","X16_han_feel","X16_han_desc","X17_hap_vale","X17_hap_arou","X17_hap_feel","X17_hap_desc","X18_neu_vale","X18_neu_arou","X18_neu_feel","X18_neu_desc","X19_han_vale","X19_han_arou","X19_han_feel","X19_han_desc","X20_hap_vale","X20_hap_arou","X20_hap_feel","X20_hap_desc","X21_neu_vale","X21_neu_arou","X21_neu_feel","X21_neu_desc","X22_han_vale","X22_han_arou","X22_han_feel","X22_han_desc","X23_hap_vale","X23_hap_arou","X23_hap_feel","X23_hap_desc","X24_hap_vale","X24_hap_arou","X24_hap_feel","X24_hap_desc","X25_neu_vale","X25_neu_arou","X25_neu_feel","X25_neu_desc","X26_han_vale","X26_han_arou","X26_han_feel","X26_han_desc","X27_neu_vale","X27_neu_arou","X27_neu_feel","X27_neu_desc","X28_han_vale","X28_han_arou","X28_han_feel","X28_han_desc","X29_hap_vale","X29_hap_arou","X29_hap_feel","X29_hap_desc","X30_hap_vale","X30_hap_arou","X30_hap_feel","X30_hap_desc","X31_neu_vale","X31_neu_arou","X31_neu_feel","X31_neu_desc","X32_han_vale","X32_han_arou","X32_han_feel","X32_han_desc","X33_hap_vale","X33_hap_arou","X33_hap_feel","X33_hap_desc","X34_han_vale","X34_han_arou","X34_han_feel","X34_han_desc","X35_han_vale","X35_han_arou","X35_han_feel","X35_han_desc","X36_hap_vale","X36_hap_arou","X36_hap_feel","X36_hap_desc","X37_neu_vale","X37_neu_arou","X37_neu_feel","X37_neu_desc","X38_neu_vale","X38_neu_arou","X38_neu_feel","X38_neu_desc","X39_han_vale","X39_han_arou","X39_han_feel","X39_han_desc","X40_hap_vale","X40_hap_arou","X40_hap_feel","X40_hap_desc","X41_hap_vale","X41_hap_arou","X41_hap_feel","X41_hap_desc","X42_neu_vale","X42_neu_arou","X42_neu_feel","X42_neu_desc","X43_han_vale","X43_han_arou","X43_han_feel","X43_han_desc","X44_neu_vale","X44_neu_arou","X44_neu_feel","X44_neu_desc","X45_han_vale","X45_han_arou","X45_han_feel","X45_han_desc","X46_neu_vale","X46_neu_arou","X46_neu_feel","X46_neu_desc","X47_hap_vale","X47_hap_arou","X47_hap_feel","X47_hap_desc","X48_neu_vale","X48_neu_arou","X48_neu_feel","X48_neu_desc","r.enthusiastic","r.astonished","r.nervous","r.dull","r.quiet","r.relaxed","r.excited","r.surprised","r.elated","r.sleepy","r.still","r.lonely","r.strong","r.passive","r.content","r.sluggish","r.inactive","r.sad","r.euphoric","r.fearful","r.happy","r.idle","r.calm","r.unhappy","r.aroused","r.hostile","r.satisfied","r.rested","r.peaceful","r.serene","r.noemotion","r.energetic","r.ashamed","r.disgusted","r.stressed","r.guilty","r.contemptuous","r.fatigued","r.angry","i.enthusiastic","i.astonished","i.nervous","i.dull","i.quiet","i.relaxed","i.excited","i.surprised","i.elated","i.sleepy","i.still","i.lonely","i.strong","i.passive","i.content","i.sluggish","i.inactive","i.sad","i.euphoric","i.fearful","i.happy","i.idle","i.calm","i.unhappy","i.aroused","i.hostile","i.satisfied","i.rested","i.peaceful","i.serene","i.noemotion","i.energetic","i.ashamed","i.disgusted","i.stressed","i.guilty","i.contemptuous","i.fatigued","i.angry","age","gender","gender_3_TEXT","didbefore","didbefore_","purpose","device","errors"
"28","2026-01-13 18:49:24","2026-01-13 19:20:19","0","100","1854","1","2026-01-13 19:20:20","R_72DOdb9Ih48x414","","anonymous","EA",4,2,14,15,7,7,9,10,1,7,2,2,4,4,14,14,1,6,4,4,6,4,12,12,1,7,6,1,6,7,10,10,3,6,6,6,7,6,10,10,4,1,15,15,6,6,10,10,4,1,15,15,4,2,15,15,1,7,4,4,1,6,4,4,7,7,10,10,4,5,15,15,1,7,4,4,7,6,10,10,3,2,14,14,1,7,4,1,5,5,13,13,7,7,10,10,4,2,14,14,1,7,3,3,4,2,15,15,2,7,4,4,7,7,10,10,5,7,10,10,4,1,14,14,1,7,3,3,7,7,10,10,2,7,4,4,1,7,3,4,5,4,12,12,4,2,14,14,4,1,15,15,1,7,4,4,7,7,10,10,7,7,10,10,4,2,7,7,1,7,4,4,4,3,15,15,2,6,4,3,4,1,15,15,7,7,10,10,4,2,15,15,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,4,1,2,1,2,2,1,2,2,2,1,2,2,3,2,2,2,2,1,3,2,1,4,1,5,1,1,1,2,5,2,1,2,2,2,1,5,1,5,1,1,1,2,1,5,2,5,1,2,1,5,5,5,5,1,4,1,1,1,1,1,2,1,60,"1","","2","","I honestly cannot discern any purpose for the study, but I'm sure one exists!","2",""
"29","2026-01-13 19:36:14","2026-01-13 19:48:04","0","100","709","1","2026-01-13 19:48:05","R_5RaPR4x0kiL4aW0","","anonymous","EA",5,4,11,6,5,5,6,11,7,7,13,13,7,7,13,13,7,7,12,13,4,5,11,11,7,7,13,13,3,3,8,7,3,4,12,13,5,4,12,11,5,4,11,11,1,2,6,12,2,3,7,6,5,6,11,11,2,4,7,11,6,5,12,11,1,4,7,7,1,3,1,1,7,7,13,9,6,7,12,9,5,5,11,7,3,4,6,6,1,2,2,2,5,6,7,6,1,2,2,3,6,6,13,12,4,4,7,7,7,7,9,13,4,3,8,7,6,7,12,12,6,6,11,12,6,7,9,8,1,2,7,6,6,6,12,12,6,7,11,12,1,2,2,4,1,3,2,3,2,3,7,6,7,7,12,13,5,6,12,11,7,7,12,13,5,5,11,11,6,7,12,12,6,6,7,12,7,7,13,13,4,4,11,13,5,6,12,11,5,6,7,12,4,3,4,4,3,2,2,3,3,3,4,2,3,3,4,4,4,4,3,3,2,2,1,2,3,3,4,4,4,4,4,3,3,4,4,4,4,4,4,4,3,2,2,1,1,2,2,2,3,3,2,2,2,3,3,3,4,4,3,4,4,3,3,3,3,2,2,2,3,3,2,2,3,3,3,3,3,4,70,"1","","2","","Reactions","2","No"
"30","2026-01-13 19:08:18","2026-01-13 19:52:23","0","100","2645","1","2026-01-13 19:52:24","R_1DYZSrvQveR5KiB","","anonymous","EA",6,4,6,6,6,6,10,10,1,6,4,3,4,2,14,6,1,7,1,11,6,4,6,10,1,7,2,1,7,6,11,12,4,4,6,12,6,3,5,12,4,1,15,15,4,4,6,10,4,1,15,15,4,2,14,8,1,6,4,4,2,5,11,6,6,5,9,12,4,1,15,14,2,5,6,3,7,7,10,10,4,1,15,15,1,7,1,1,6,3,14,12,6,5,9,12,4,3,7,6,1,7,2,1,5,4,10,14,1,7,3,3,4,2,14,12,5,5,12,12,4,3,7,5,4,7,6,3,6,5,10,10,1,7,3,3,1,7,3,2,4,4,11,12,4,2,14,14,4,1,15,15,1,7,6,4,6,5,11,12,5,7,6,3,4,2,14,14,3,5,6,3,4,1,15,15,2,5,6,3,4,1,15,15,6,5,9,12,4,1,14,14,1,2,5,1,1,1,1,2,1,5,1,3,2,1,1,1,1,2,1,3,1,1,1,2,1,2,1,1,1,1,2,1,2,2,4,1,1,4,2,4,1,1,1,4,4,2,1,1,1,3,1,5,2,5,1,1,1,1,1,5,2,5,1,2,1,5,5,5,5,2,3,1,1,1,1,1,1,1,57,"2","","2","","To understand the emotional responses of different types of people to similar photos/situations","3","None"
"31","2026-01-13 19:45:04","2026-01-13 20:02:24","0","100","1039","1","2026-01-13 20:02:24","R_51REmkkjPicNnjH","","anonymous","EA",5,3,14,15,6,5,14,10,1,5,3,3,4,2,14,15,1,7,4,4,5,3,15,15,2,7,3,3,7,5,9,9,2,5,6,3,6,5,14,12,4,1,14,15,4,3,14,15,3,2,5,15,4,1,5,5,2,6,11,11,2,5,4,4,6,5,14,15,4,1,5,5,1,5,6,6,6,6,12,10,3,2,14,15,4,4,11,6,4,3,14,15,5,3,14,15,4,2,14,15,2,5,6,6,4,1,5,15,2,6,4,3,6,5,11,10,5,5,12,12,4,1,15,14,2,5,6,6,6,5,9,10,3,4,4,4,2,5,4,4,6,5,10,10,4,1,14,15,5,2,8,8,1,5,4,4,4,6,12,12,5,6,11,11,4,2,14,15,1,6,3,3,4,1,5,5,5,4,11,11,4,1,15,15,6,5,10,10,4,2,5,5,2,2,2,2,3,3,2,2,2,2,3,2,2,2,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,3,4,2,2,2,2,2,1,3,1,4,1,1,2,2,1,4,1,3,1,2,1,4,3,4,4,2,4,1,1,1,1,1,1,2,27,"2","","2","","comparing inner feelings and empathy levels by race/citizenship","2",""
"32","2026-01-13 20:03:16","2026-01-13 20:31:38","0","100","1701","1","2026-01-13 20:31:39","R_3jZstfsy9ulOqAO","","anonymous","EA",3,2,6,6,6,4,9,10,1,4,6,3,3,2,6,15,1,6,3,2,5,3,12,10,1,5,2,3,6,3,9,9,2,2,2,3,4,1,9,14,4,1,15,8,3,2,6,12,4,1,5,14,4,1,14,15,1,4,2,4,2,2,3,4,5,2,10,12,4,1,14,15,1,3,1,3,6,2,10,12,4,1,14,15,1,5,3,2,5,2,12,13,5,3,9,9,5,2,14,10,2,2,6,3,4,1,15,15,1,4,1,3,4,2,15,9,5,4,10,13,4,1,15,15,3,2,3,14,6,4,10,12,1,3,6,6,3,2,2,3,4,1,15,15,4,1,14,15,4,1,14,15,2,4,6,4,6,4,12,12,6,5,10,10,4,1,15,15,1,4,1,3,4,1,15,15,3,3,6,3,4,1,14,15,6,4,10,9,4,1,14,15,2,2,4,2,3,2,2,3,2,4,2,4,2,4,3,4,4,3,2,3,3,3,3,3,2,2,2,2,2,2,2,3,2,2,4,2,2,4,3,4,2,2,2,3,4,4,2,4,2,4,2,4,2,4,2,2,2,4,2,4,2,4,2,3,1,5,5,5,5,1,3,2,2,2,2,2,2,2,35,"2","","2","","Thought patterns and emotions ","1","No"
"33","2026-01-13 20:01:52","2026-01-13 20:40:17","0","100","2305","1","2026-01-13 20:40:18","R_56kTnn1fDl6xUnD","","anonymous","EA",5,4,14,14,7,7,9,9,1,7,4,4,4,1,14,14,1,7,4,3,6,6,12,12,1,6,6,1,7,7,12,12,1,7,3,3,7,7,12,12,4,1,15,8,4,1,15,10,4,1,14,14,4,1,15,15,1,6,3,4,1,7,3,6,6,6,9,9,3,2,4,15,1,7,4,3,7,6,9,9,4,1,15,15,1,6,4,1,7,7,10,10,6,6,12,12,4,1,14,14,1,5,4,1,4,1,8,14,3,4,4,4,7,7,12,12,7,7,12,12,4,1,14,5,4,4,3,12,7,6,12,12,1,7,11,11,1,6,2,6,7,7,10,12,3,3,6,15,4,1,15,15,1,7,4,6,6,4,7,10,7,7,12,12,4,1,14,14,1,6,3,1,4,1,15,15,2,6,6,6,4,1,15,15,7,7,12,12,4,1,14,14,3,1,3,1,4,2,3,1,2,3,1,4,3,3,3,1,1,3,1,2,2,1,4,2,1,1,3,1,3,3,1,3,1,2,4,1,1,4,2,4,2,1,1,3,4,4,2,2,1,1,1,5,2,5,1,1,1,2,1,4,1,4,1,2,1,5,4,4,4,1,5,1,1,1,1,1,1,1,65,"2","","2","","how we are wired, past experiences, as well as our upbringing may impact how we preceive pictures. For instance, I have never been in a war torn country, but pictures make me feel so sad that we treat each other this way. i have a friend from vietnam that reacts less to these pictures than I do. perhaps he holds it in, or perhaps he is numb","2","no"
"34","2026-01-13 20:40:21","2026-01-13 21:13:14","0","100","1972","1","2026-01-13 21:13:15","R_6hIuQl82VfRZ0nT","","anonymous","EA",5,2,9,9,7,7,10,10,1,7,1,3,5,2,8,14,1,5,1,2,7,7,10,12,1,7,1,1,7,6,10,12,3,4,6,3,6,4,10,9,5,2,9,9,6,7,10,12,4,2,8,14,4,2,15,14,1,7,4,4,2,6,3,6,6,6,9,12,4,2,5,15,1,7,6,1,7,6,10,10,4,2,15,14,2,6,6,1,7,6,10,12,6,6,9,10,5,2,9,14,2,6,6,6,5,3,10,12,2,6,4,4,6,6,10,12,7,7,10,12,4,2,15,14,2,6,6,11,7,6,12,10,1,7,4,6,1,6,2,3,5,6,12,10,4,1,15,15,5,2,8,8,1,5,2,1,6,6,10,12,3,6,6,6,5,2,14,15,2,6,6,6,4,3,8,14,1,6,3,6,4,2,14,15,6,6,9,10,5,2,14,15,3,2,2,2,2,3,3,2,3,2,2,2,3,2,4,2,2,2,3,2,4,2,3,2,2,1,4,2,3,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3,3,2,2,2,3,2,4,2,2,2,2,2,4,2,3,2,2,1,4,5,5,4,1,3,1,1,2,1,1,2,1,53,"2","","2","","Evaluating how internet content makes us feel","1","No"
"35","2026-01-13 21:17:11","2026-01-13 21:41:49","0","100","1477","1","2026-01-13 21:41:50","R_5eOEsiI3cP8Vzln","","anonymous","EA",4,1,14,14,6,6,9,12,1,7,4,1,4,1,15,14,1,7,4,4,6,6,10,10,1,7,1,1,7,4,9,10,1,7,12,12,7,3,9,10,4,1,15,15,6,5,9,10,4,1,5,15,4,4,15,15,1,7,4,4,1,7,4,4,6,6,9,10,4,1,5,15,1,7,1,2,6,6,13,13,4,1,15,15,2,7,4,1,7,7,12,12,7,6,12,12,4,1,8,8,1,7,6,6,4,1,15,14,1,7,6,6,6,6,12,12,6,6,6,10,4,4,14,5,1,6,6,3,6,6,9,12,1,7,4,4,1,7,1,1,6,6,12,12,4,2,14,14,4,1,15,15,1,7,1,3,6,6,12,13,6,6,10,10,4,1,15,15,2,7,7,1,4,1,15,15,2,4,6,6,4,1,15,15,7,6,10,10,4,7,5,5,4,2,2,2,4,4,3,3,3,3,4,3,3,1,3,2,2,1,2,2,4,2,4,1,2,2,4,4,3,3,1,3,1,1,2,1,1,2,2,4,3,1,2,2,5,4,2,5,1,2,2,5,1,5,1,1,1,3,1,4,2,5,1,3,1,5,5,5,5,1,5,1,1,2,1,1,2,1,54,"2","","2","","To see how my well-being impacts how I see pictures","1",""
"36","2026-01-13 21:17:20","2026-01-13 21:43:37","0","100","1577","1","2026-01-13 21:43:38","R_16o8emRjLQ6cXpq","","anonymous","EA",5,3,9,9,7,6,9,10,1,2,2,2,4,1,15,15,2,3,3,4,6,4,10,9,1,5,1,1,6,2,9,9,6,4,9,10,5,2,14,14,4,1,14,14,6,4,12,12,4,1,15,14,4,1,15,15,2,3,4,4,2,4,4,4,6,5,10,9,4,1,15,15,1,5,2,2,7,6,13,9,3,1,4,4,1,6,2,1,6,4,12,12,6,2,9,9,4,1,5,5,1,5,1,1,5,2,12,14,2,5,3,4,6,4,9,9,5,3,10,12,3,2,6,8,5,4,11,11,6,5,12,13,2,2,11,11,3,2,14,14,5,4,10,13,4,1,5,5,5,1,15,15,1,6,1,1,2,2,6,6,6,5,12,6,4,1,14,15,1,6,2,1,4,1,5,5,3,4,11,11,4,1,15,15,5,1,14,14,4,1,15,15,4,2,4,1,2,1,3,2,2,2,1,2,4,1,2,3,2,2,1,2,3,2,1,2,2,2,2,2,1,1,1,3,1,2,4,1,2,2,2,4,2,2,1,2,4,3,2,2,2,2,1,5,1,4,1,2,1,2,1,4,2,4,1,2,1,5,5,5,5,1,4,1,1,1,1,1,1,1,69,"2","","2","","To find the immediate response to the affect different images might have on different people. ","3","No"
"37","2026-01-13 22:00:48","2026-01-13 22:26:01","0","100","1513","1","2026-01-13 22:26:02","R_1PuKef3PavvSefD","","anonymous","EA",7,6,9,12,6,4,10,10,1,5,4,4,5,3,8,14,1,3,4,4,7,6,12,12,1,6,1,1,7,6,10,9,1,6,1,2,6,4,10,10,7,4,9,9,6,4,8,8,4,3,5,5,5,3,5,14,2,5,1,1,1,4,6,6,6,6,12,12,4,3,5,5,1,6,1,2,7,6,10,12,5,3,5,14,3,4,6,1,6,4,8,8,6,5,9,10,5,4,11,14,3,4,11,7,7,5,8,8,3,5,6,6,7,6,10,10,6,5,10,6,5,3,14,8,1,6,6,1,6,5,10,12,2,4,4,4,2,3,1,3,7,6,12,12,4,2,14,14,2,4,4,4,1,6,2,1,6,4,10,10,5,6,10,10,3,4,11,3,2,4,4,7,5,3,11,15,2,3,6,11,4,1,15,15,7,6,9,9,2,4,5,5,3,2,2,2,2,2,3,3,2,3,1,1,4,2,4,2,1,2,2,2,4,2,2,2,2,2,4,2,4,3,2,3,1,1,3,2,2,2,2,4,2,2,2,2,3,3,2,2,2,3,2,4,3,4,2,2,1,3,2,4,2,4,2,2,1,4,4,4,4,1,4,1,1,1,1,1,1,1,54,"2","","2","","Marketing strategies ","1","No"
"38","2026-01-13 22:14:21","2026-01-13 22:34:23","0","100","1202","1","2026-01-13 22:34:24","R_6zutJw5EjSDbtam","","anonymous","EA",4,4,8,8,7,7,9,10,1,1,3,3,6,3,14,8,1,1,3,4,7,7,12,9,1,1,3,4,7,7,12,12,2,3,6,3,7,7,10,12,4,3,8,8,7,7,9,10,4,3,8,14,4,3,8,8,1,1,3,4,1,1,4,4,7,6,12,9,5,3,8,8,1,1,3,3,7,7,9,9,4,3,8,8,1,1,3,1,6,5,12,12,7,7,12,9,4,3,8,9,1,1,3,3,4,4,8,8,7,7,8,8,7,7,12,9,7,7,9,12,4,3,8,9,1,1,3,3,7,7,12,9,1,1,3,4,1,1,4,1,7,7,9,9,4,4,14,8,4,3,8,8,1,1,3,3,7,7,9,10,5,4,8,8,4,3,14,8,1,1,1,3,4,3,14,8,6,5,12,9,4,3,8,8,7,6,12,9,4,3,8,8,4,3,3,3,3,4,4,3,4,2,2,2,4,2,4,2,2,2,3,2,4,2,4,2,2,2,4,4,4,4,2,4,2,2,3,2,2,2,2,4,3,2,2,2,4,4,3,2,2,2,2,4,2,4,2,2,2,3,2,4,2,4,2,2,2,4,4,4,3,1,4,1,1,1,1,1,1,1,22,"1","","2","","To determine people's mood ","1","None "
"39","2026-01-14 03:16:19","2026-01-14 03:56:38","0","100","2418","1","2026-01-14 03:56:38","R_5zNJb8YiCdk9SIW","","anonymous","EA",4,4,14,14,7,7,10,10,1,5,4,4,4,1,14,15,1,7,1,4,5,6,12,10,1,7,6,1,6,7,12,9,3,7,11,6,6,4,12,12,4,2,14,14,6,5,12,13,4,2,14,8,4,1,14,14,1,7,7,4,1,7,6,4,6,6,11,11,4,1,15,14,1,7,3,3,7,7,12,13,4,1,5,14,1,7,1,2,6,5,9,10,7,7,9,9,4,3,14,10,1,7,1,2,4,3,14,14,4,7,6,6,5,7,9,12,6,7,10,12,4,1,14,14,3,7,6,6,6,7,12,10,1,7,3,3,1,7,3,3,6,7,10,12,4,1,14,15,4,1,5,8,1,7,2,1,4,4,14,12,5,6,6,10,4,1,14,8,1,5,1,2,4,3,6,11,3,7,6,6,4,1,14,8,6,4,12,9,4,1,15,15,4,3,2,1,2,3,2,2,2,1,2,2,3,2,3,1,1,2,1,2,3,1,2,2,2,1,3,3,3,2,2,3,1,2,3,1,2,2,2,4,2,2,1,3,4,3,2,4,1,2,1,5,2,5,1,2,1,5,1,5,2,5,1,2,1,5,5,5,5,2,5,1,1,2,1,1,2,1,43,"1","","2","","I don’t know. ","1","No. "
"40","2026-01-14 03:35:30","2026-01-14 04:00:24","0","100","1493","1","2026-01-14 04:00:25","R_63y9qmlCjPYL3yC","","anonymous","EA",6,4,10,10,7,7,9,9,1,6,3,3,4,2,14,14,1,7,3,3,6,5,10,10,1,6,3,3,7,6,9,9,3,6,3,3,7,5,10,10,5,3,12,12,6,5,12,12,4,1,15,15,4,1,15,15,1,7,3,3,1,7,3,3,3,6,10,10,4,1,14,14,1,6,1,1,7,7,9,9,4,1,15,15,1,6,1,3,7,5,9,9,7,6,10,10,4,2,14,14,1,6,1,1,4,1,14,14,1,7,3,3,7,7,10,10,7,7,10,10,4,1,14,14,2,6,6,6,7,7,9,9,1,6,4,3,1,7,1,1,7,6,10,10,4,2,14,14,5,1,8,8,1,7,3,3,7,5,12,12,6,4,9,9,4,2,14,14,2,5,3,3,5,2,9,9,1,6,3,3,4,1,8,8,7,6,13,10,4,1,14,14,3,2,2,2,3,4,2,2,2,3,3,1,3,3,4,2,2,1,2,1,4,2,3,1,2,1,4,3,3,3,2,2,1,2,2,1,1,2,2,4,2,1,1,3,4,4,2,2,2,3,1,5,2,4,1,1,1,3,1,5,2,3,1,3,1,5,5,5,4,2,5,1,1,1,1,1,1,1,54,"2","","2","","To see if people have the same or different emotional reactions to images.","2","In initial questions I could select multiple emotions for an image, but for the majority of the images, I could only select one."
"41","2026-01-14 05:15:30","2026-01-14 05:37:53","0","100","1342","1","2026-01-14 05:37:54","R_5ruCchKj1Weavj9","","anonymous","EA",4,2,14,15,6,5,10,10,2,5,4,4,4,2,14,8,1,6,4,4,5,4,14,15,1,6,2,4,7,5,12,12,2,5,3,3,6,4,9,10,5,2,14,15,6,4,12,12,4,2,14,15,4,2,14,15,2,5,4,4,2,5,4,4,6,4,10,10,4,1,14,15,1,5,4,4,6,5,9,10,3,5,4,4,1,6,2,1,6,5,12,12,6,5,9,9,4,2,14,15,2,5,4,1,5,2,14,15,1,6,1,2,6,6,12,12,6,6,12,12,4,2,14,5,4,2,14,15,6,6,12,12,2,2,4,4,2,5,4,4,4,2,14,15,4,2,14,15,4,1,14,15,1,6,2,1,6,5,12,12,5,5,10,10,4,2,14,15,1,5,2,2,5,3,14,15,3,3,4,4,4,1,14,15,6,5,9,9,4,2,14,15,4,2,1,1,3,3,2,1,2,2,3,1,4,1,5,1,1,2,2,1,4,1,4,1,2,1,5,4,4,2,3,4,1,1,2,1,2,2,1,5,3,2,1,2,2,2,2,2,2,2,1,4,1,5,1,1,2,2,1,4,1,4,1,4,1,5,4,4,4,2,5,1,1,1,1,1,1,1,69,"1","","2","","To see how ratings of external (visual) stimuli correlate with perceived and/or actual self-assessment of emotional states.","2","Study went smoothy with no technical issues."
"42","2026-01-14 05:22:07","2026-01-14 05:47:08","0","100","1500","1","2026-01-14 05:47:09","R_60Jo1GTbvWfWj3P","","anonymous","EA",5,4,10,9,6,4,9,9,1,4,1,2,4,2,14,14,1,5,6,3,6,5,12,12,1,5,1,2,7,6,10,9,2,4,6,6,6,2,8,8,4,1,14,14,6,4,9,10,4,2,14,14,4,3,14,14,1,5,6,4,1,5,3,6,6,5,9,9,4,2,14,14,1,6,2,1,6,4,11,9,4,2,14,14,2,5,6,1,6,4,12,9,6,5,9,12,4,1,14,14,1,5,1,2,6,4,12,12,1,6,1,3,6,5,13,12,6,5,12,10,3,4,6,3,2,6,6,6,6,5,9,9,1,5,4,11,2,4,3,3,6,5,13,12,3,4,4,14,4,1,14,14,1,6,1,3,6,3,6,10,3,5,3,11,4,2,8,8,1,5,6,4,4,2,14,14,3,4,6,3,4,1,14,14,7,5,13,10,4,1,14,14,3,3,2,2,4,4,2,3,2,2,4,2,3,2,4,2,2,2,2,2,3,2,4,2,3,1,3,3,4,3,2,3,1,2,2,1,2,2,2,3,3,1,1,3,5,2,2,2,2,4,1,5,2,5,1,2,1,2,1,3,2,5,1,2,1,4,4,5,5,2,4,1,1,1,1,2,1,2,69,"2","","2","","something about the mood of the people and what stimulates them","2","none"
"43","2026-01-14 06:00:21","2026-01-14 06:15:39","0","100","918","1","2026-01-14 06:15:40","R_3FlhbM1LDfNVhAV","","anonymous","EA",4,1,14,14,6,6,12,12,2,4,6,3,3,3,6,6,2,4,3,3,6,4,12,12,1,6,3,3,6,5,12,12,2,4,6,3,6,5,12,10,4,1,14,14,5,5,12,12,4,1,8,8,4,1,14,14,2,5,3,3,2,2,4,4,5,5,6,11,4,1,14,14,1,5,3,3,5,5,12,12,4,1,14,14,3,3,6,6,6,6,12,12,5,2,9,9,5,2,10,14,2,2,15,7,4,1,14,14,2,4,3,3,5,5,12,12,6,5,10,10,4,1,14,14,3,3,6,3,6,6,12,12,2,4,3,3,2,5,3,3,5,2,12,14,4,1,14,14,4,1,14,14,1,5,6,3,2,6,6,12,4,6,6,10,4,1,8,8,3,5,6,6,4,1,14,14,3,3,4,3,4,1,14,14,6,6,10,10,4,1,14,14,3,1,4,1,2,2,2,2,2,4,1,4,3,2,3,2,2,3,2,2,3,1,2,3,2,1,3,3,2,2,2,2,1,1,4,1,1,3,2,4,2,2,2,2,4,4,2,4,2,3,2,4,2,4,2,2,2,4,2,4,2,4,2,2,2,4,4,4,4,1,4,2,2,2,2,2,2,2,22,"2","","2","","To correlate our most seen emotions with how we interpret images ","2",""
"44","2026-01-14 05:23:13","2026-01-14 06:31:40","0","100","4106","1","2026-01-14 06:31:41","R_14d7iCvsDRsVPdB","","anonymous","EA",4,4,8,14,6,6,9,9,1,1,6,4,4,1,14,15,1,4,6,4,5,4,8,14,5,5,1,1,7,7,10,10,2,4,11,6,7,5,9,12,4,5,6,6,7,6,12,10,4,1,14,15,4,6,6,6,1,1,1,4,1,2,11,11,7,6,12,10,5,4,6,6,1,1,3,4,7,6,10,9,4,1,14,8,6,5,6,1,7,6,10,9,6,5,9,10,5,4,8,8,1,1,2,2,5,4,15,15,7,6,9,8,6,4,13,10,6,5,3,10,4,1,8,8,3,1,6,6,6,6,10,9,3,4,4,4,1,5,1,2,4,4,8,14,4,1,15,14,4,6,4,15,1,5,6,6,7,6,9,9,7,7,13,10,4,1,15,14,3,5,6,1,4,1,15,15,3,4,4,4,4,1,15,5,7,6,10,9,4,1,5,15,4,4,4,2,4,4,3,4,3,4,4,5,2,3,3,2,2,4,2,4,2,2,3,4,4,4,2,2,2,2,4,2,4,2,4,2,3,4,3,5,2,2,2,2,4,5,4,4,2,1,1,5,3,4,1,1,1,4,1,5,2,4,1,3,2,4,5,5,5,2,4,2,2,1,1,2,1,2,27,"2","","2","","To evaluate people's mental health, how they view things and react to them and how they feel most of the times.","1","I had no issue."
